Customer_ID,Customer_Name,Age,Gender,Annual_Income,Country,Purchase_Frequency,Loyalty_Status,Total_Spend,Customer_Satisfaction_Score
14102,Charlie,63,Male,68234.18474106741,Australia,57,Silver,40510.581144109936,1.897902188246782
14103,Alice,79,Non-Binary,,India,10,Gold,34906.87030665014,4.146405399564619
14104,David,41,Non-Binary,98377.78463926366,USA,66,Gold,57454.6447339554,7.397730109815511
14105,Alice,36,Female,148147.21839462512,Australia,73,Gold,4775.41014639002,6.397571084408747
14106,Bob,40,Female,39726.53595723535,USA,61,Bronze,18054.913439064894,6.9112686101442495
14107,Charlie,40,Female,40587.95305062461,Australia,94,Gold,2053.875412350823,9.059646157383016
14108,Bob,43,Non-Binary,134504.39947357873,Germany,95,Bronze,10703.899530852776,1.1175678121368953
14109,David,31,Female,111896.203101696,Japan,52,Silver,92463.93469334868,6.283059267909258
14110,Bob,27,Male,58320.42427142652,Japan,38,Bronze,91064.4896586136,7.576019999839125
14111,Alice,38,Male,,Japan,65,Gold,52507.60309091372,3.669365194856053
14112,Alice,54,Male,59318.34784769175,India,64,Bronze,12775.851884049902,9.507984210010015
14113,Alice,28,Female,81964.81101336595,Japan,25,Gold,21008.71440192362,8.428171984992447
14114,Charlie,27,Non-Binary,39523.03219622842,USA,85,Bronze,57913.98240021649,7.809054773256664
14115,Bob,32,Female,111622.31999813215,Germany,75,Gold,71742.66060985299,8.392903508076802
14116,Charlie,75,Female,104818.32269750648,Germany,24,Silver,34341.40634813281,1.6873431918753834
14117,David,62,Non-Binary,82487.71009757544,UK,1,Silver,63807.31928514513,3.9817967861646464
14118,Charlie,66,Female,64142.28123295504,UK,88,Bronze,29584.091941455466,2.96313259442134
14119,Bob,34,Male,142376.78667199027,Australia,63,Gold,60672.524479003616,8.017864552184616
14120,Charlie,32,Male,72989.80854377967,India,41,Gold,49048.72422940888,2.7626502450354087
14121,Charlie,71,Male,111630.32662855508,USA,96,Gold,77424.66738039121,6.713578058098407
14122,Bob,28,Male,124382.70790428756,Japan,96,Gold,95384.7715814443,2.661037064343038
14123,Charlie,73,Non-Binary,40663.03037704146,UK,49,Gold,73160.28921163666,5.91852808620993
14124,Charlie,23,Female,72206.11523391133,UK,20,Bronze,80451.05594563072,9.285223901850049
14125,Bob,41,Female,65708.82272859747,Japan,61,Gold,12100.384171557751,5.143944494646245
14126,David,71,Male,57929.037411750964,UK,15,Bronze,35523.00516654975,3.093743955762884
14127,David,51,Male,146970.65524899788,USA,52,Silver,49840.014141033,7.224155041823809
14128,David,67,Female,43922.70712907793,Australia,89,Bronze,18241.186924239835,3.858436317999232
14129,Alice,51,Non-Binary,142109.7700613525,India,11,Gold,1909.0448764183027,4.056787510011848
14130,Eve,77,Male,75165.71256100989,Australia,47,Silver,66161.69876606422,2.7519525197782135
14131,Eve,67,Non-Binary,97772.55932737877,USA,28,Bronze,7171.4697463292805,1.0670309573003616
14132,Bob,23,Non-Binary,84244.15629244896,USA,46,Silver,70716.1803335387,7.883881832226612
14133,Bob,18,Non-Binary,50045.77449479013,Japan,52,Gold,7912.055390304887,4.226494024550396
14134,Alice,61,Male,85681.81393212515,USA,44,Bronze,25808.154489949706,2.3432989914140316
14135,Alice,31,Non-Binary,105960.6627890999,Japan,83,Gold,96261.0742567909,6.499902615267855
14136,Alice,78,Female,38830.151645697,Japan,99,Gold,49254.84742503496,1.2259426871990358
14137,David,64,Male,77897.84096369465,Australia,67,Gold,82892.25553424166,7.781907741853804
14138,Charlie,39,Non-Binary,57613.370414067926,India,27,Bronze,31711.391707916788,5.391340799492133
14139,Charlie,49,Non-Binary,35125.409768511076,Germany,23,Gold,30580.037425365183,1.7622895414679207
14140,Eve,72,Male,29444.60487456718,Australia,36,Gold,85787.76931760246,8.153786004998448
14141,David,29,Non-Binary,72667.94301035561,India,53,Gold,28734.530682225595,7.260532157259039
14142,Eve,57,Female,111234.94584951879,Japan,25,Silver,69764.7581406834,3.830476143867805
14143,David,68,Non-Binary,100352.18017543742,UK,98,Gold,80121.69383123615,4.32247213541897
14144,Charlie,60,Female,59723.463346623874,India,11,Silver,90920.13216096972,2.8599200986902025
14145,Alice,35,Non-Binary,58371.439247135335,UK,43,Silver,57611.02655958282,5.213632948120888
14146,Bob,75,Female,22257.368003446274,Japan,43,Bronze,66649.79576734912,5.96297340984756
14147,Charlie,31,Female,59454.955273216794,India,28,Bronze,75775.58793053942,8.612107291723763
14148,Alice,77,Non-Binary,,Japan,84,Gold,49331.47807693616,6.555781651497871
14149,Charlie,57,Female,35798.65132751576,UK,39,Silver,,7.49961283034993
14150,Bob,54,Female,81533.92292780298,Japan,78,Silver,34430.4459248995,6.0946190948886905
14151,Charlie,18,Female,140292.9527670585,Australia,43,Silver,5704.0426824674105,4.133035447796914
14152,David,76,Male,60287.047487694654,India,18,Gold,21789.643879363608,4.1500295240372855
14153,Bob,19,Non-Binary,,Australia,59,Gold,52833.92273099245,9.81160838348779
14154,David,39,Female,114239.75493887793,India,85,Silver,55837.74025467371,5.239255441240559
14155,Bob,27,Male,103530.55061026211,India,60,Silver,6681.42513922261,5.386539037295607
14156,Eve,63,Male,79551.24158734042,Japan,14,Gold,,8.671727406226669
14157,David,30,Male,128219.70971865307,USA,20,Gold,46805.92775591356,6.874362812219929
14158,Charlie,76,Male,89167.14826460577,Japan,67,Gold,84862.05412795296,7.113711842551839
14159,David,51,Female,46469.71487991951,Germany,85,Silver,62560.02149338734,5.455927878040971
14160,Eve,21,Non-Binary,112430.10941364033,UK,25,Gold,99119.14917231826,3.641952730080262
14161,Eve,48,Female,146289.22476933812,Australia,15,Bronze,22057.406136303376,5.879931414098476
14162,Eve,46,Male,37294.16000276056,UK,97,Gold,40920.723817614766,3.9575286222393005
14163,Eve,61,Non-Binary,123996.0391437952,Japan,95,Gold,,9.972957841571654
14164,Alice,31,Male,87663.35346585147,Germany,66,Bronze,52430.953336068145,5.652139061577229
14165,Charlie,62,Non-Binary,143850.79652846613,India,44,Bronze,68962.24638261045,6.6544545711200325
14166,Eve,61,Female,141623.06847795186,India,21,Gold,56507.379410352165,4.685755827182468
14167,Bob,74,Non-Binary,141107.53252316557,Germany,94,Bronze,68449.18154497116,3.1033270972091986
14168,Charlie,37,Female,111008.00108891285,India,64,Bronze,83726.53052491025,3.148655193630379
14169,Charlie,65,Male,121443.20534898582,India,93,Silver,26791.594617095205,7.299779900291846
14170,Bob,56,Non-Binary,140382.19226703313,USA,63,Gold,72205.56707672548,8.12508081090115
14171,Charlie,79,Male,79471.41585723302,Japan,31,Silver,69259.33535276167,1.4964368661610434
14172,Eve,29,Male,149639.21048505587,UK,69,Bronze,64891.6426350428,9.267789183481622
14173,Charlie,45,Female,117678.9047253565,Germany,23,Silver,99969.30130576235,9.801648016104565
14174,Charlie,72,Male,75652.43342267637,Japan,67,Silver,87881.25266561063,1.8675524074486325
14175,Alice,47,Female,77529.59646078313,Australia,55,Silver,90879.21565208049,7.426693652971489
14176,David,55,Non-Binary,107602.82139646068,USA,38,Silver,54425.82728374416,1.263231204227207
14177,Alice,34,Non-Binary,123189.04767348457,Germany,75,Silver,59543.62331427187,5.645610248271107
14178,Eve,25,Non-Binary,105186.37917189984,India,83,Bronze,1226.8338350645633,3.794337584144732
14179,Eve,25,Male,84793.20847422707,Australia,34,Gold,65215.657238471176,2.7619976073798536
14180,David,64,Non-Binary,37882.862620862084,Germany,42,Gold,48523.92087262879,4.401935417885991
14181,Charlie,75,Non-Binary,37529.77025924068,Australia,1,Gold,82412.79074900602,5.628214758200391
14182,Alice,77,Male,84716.56133058883,Germany,40,Gold,61214.191592234485,8.081599631005796
14183,David,59,Male,100671.18235274543,UK,80,Silver,41724.52578507875,7.096554751550263
14184,Bob,71,Male,27442.66772450619,USA,63,Bronze,12767.439527387278,2.3242830367044376
14185,Charlie,30,Male,112971.36954164777,USA,26,Gold,54107.69419677002,4.956245609949218
14186,Alice,38,Non-Binary,122339.4094667959,Japan,86,Silver,72355.98161875643,6.281064363692915
14187,Bob,25,Male,,India,26,Silver,2139.4322856926647,3.330834607250651
14188,Charlie,23,Male,139796.82297723874,UK,71,Gold,67108.3801750632,1.3035521710999909
14189,Eve,33,Male,37780.79354054693,Japan,59,Bronze,49293.510982226886,4.713720177037741
14190,Eve,53,Male,135345.4154618797,UK,45,Silver,26868.902726603206,3.3517253526338973
14191,Bob,45,Male,115616.47732445615,USA,62,Bronze,61479.01839968005,2.720984740619059
14192,Eve,54,Male,148052.82868834934,USA,43,Silver,,5.538241045600227
14193,Bob,71,Male,45242.444892548905,India,41,Bronze,7970.090118321704,3.381650867336034
14194,Charlie,29,Male,59031.026496716804,USA,79,Silver,61005.75614305723,7.657799485825348
14195,Alice,52,Non-Binary,46816.40124212922,Australia,89,Silver,39094.35974711193,4.222902019893766
14196,Alice,60,Female,62765.493837273294,India,41,Silver,,2.4877660996974953
14197,Eve,32,Non-Binary,54724.18891221074,USA,26,Gold,7831.970363468376,6.272014475740704
14198,Alice,22,Male,108511.23593328893,India,95,Bronze,86290.31982556128,6.579800921733203
14199,David,38,Female,,Australia,26,Gold,72633.71303448189,4.282933781440463
14200,Alice,78,Non-Binary,118987.4650598834,India,11,Silver,17015.18462129278,9.471262725980013
14201,David,26,Male,112318.96748607035,Australia,2,Silver,30554.32264419264,3.4593997853897474
14202,Charlie,57,Female,127622.77525684457,Japan,17,Gold,77835.28825931904,8.431914407849291
14203,Bob,47,Male,117786.72546742675,UK,39,Gold,82002.65573655332,9.218149980317357
14204,Bob,77,Male,86392.7656852156,Germany,86,Bronze,2115.210977866968,2.8190502417427363
14205,Alice,47,Female,110339.99911735911,Japan,69,Silver,25267.35098758037,3.7980979574991434
14206,Eve,22,Non-Binary,30341.66813669682,Japan,17,Silver,34815.67802347999,7.601363283290735
14207,Bob,38,Non-Binary,86087.63686259463,UK,25,Silver,,4.871191990916497
14208,David,29,Non-Binary,22187.42717061612,USA,94,Gold,25594.269580563072,2.7028915145037153
14209,Alice,18,Male,134287.11349776585,Australia,62,Gold,63941.2678129803,8.982739685735286
14210,David,60,Non-Binary,88539.34676504726,Germany,16,Gold,80343.58188441073,4.883965781852817
14211,David,38,Non-Binary,95650.6641158452,UK,16,Bronze,97439.68044216966,7.39903598378528
14212,Bob,64,Female,120938.07774619923,India,28,Bronze,65190.700688644305,7.161045134147685
14213,David,65,Male,142637.94297267345,India,46,Silver,57522.36674211063,5.220517521448144
14214,Charlie,35,Male,67681.45514870042,Australia,72,Bronze,7249.8772994673645,6.951837367038844
14215,Alice,33,Male,136748.75763993204,Germany,19,Gold,,9.54350053011377
14216,Alice,43,Female,27320.137234595422,Germany,28,Gold,99296.80087148394,4.999416511063817
14217,Bob,60,Male,74223.30401044067,Germany,60,Gold,95221.34861625149,5.990334085857557
14218,Alice,36,Female,82791.33363384422,USA,59,Gold,34910.33441137097,4.931968441415161
14219,Alice,79,Female,52699.218486844635,India,16,Silver,75229.02611234871,4.90794844411591
14220,David,23,Non-Binary,39043.324781421936,India,20,Bronze,67866.71108185664,1.12771156023054
14221,Charlie,54,Non-Binary,46838.85778300025,Australia,62,Bronze,38335.9008037168,6.800047721088644
14222,Charlie,53,Female,112262.94937772419,India,14,Bronze,19419.02118383783,5.361073158849159
14223,Bob,51,Male,63675.257280970625,Germany,30,Silver,37169.39805590747,3.6826956513831592
14224,Bob,76,Male,94893.67144828135,Japan,84,Gold,18649.16368839255,5.4761278821975825
14225,David,26,Female,27731.220685235505,Japan,88,Gold,44301.653310869726,1.413852726732852
14226,David,61,Female,,Germany,63,Bronze,14808.156941148743,6.56373892495545
14227,Eve,36,Male,143596.9326351636,Germany,33,Gold,70630.5068457028,8.532832341713698
14228,Charlie,36,Non-Binary,48667.42118180437,USA,14,Silver,,3.52818689881365
14229,Eve,73,Non-Binary,32483.946248288004,UK,16,Silver,78260.02619447291,9.685776483354793
14230,Alice,34,Non-Binary,,USA,52,Gold,3987.829015060542,5.60181975934626
14231,Bob,67,Male,38639.77030305161,Germany,22,Silver,63224.36881063573,1.3424915308541379
14232,Charlie,64,Female,35032.89581477686,USA,73,Silver,89421.79425457053,5.101863035111351
14233,Charlie,70,Female,117316.87462090806,UK,85,Silver,3487.8985583276226,6.117287906917561
14234,David,33,Non-Binary,59950.57142123847,Australia,37,Gold,12478.965169548313,9.259288658196171
14235,Alice,79,Male,76392.57035747639,Germany,14,Silver,84851.87367731125,5.728633891530818
14236,Bob,46,Non-Binary,97516.98560181321,India,6,Bronze,62531.03634492404,8.705763808743605
14237,Eve,37,Male,43197.09725618887,Japan,33,Bronze,18012.298593939224,9.094676819105215
14238,Eve,66,Male,85320.67790990851,Japan,67,Gold,65347.672925091036,2.631153425236585
14239,Alice,50,Non-Binary,74718.2006725199,UK,58,Gold,76241.43290775355,3.2963685663776934
14240,Alice,63,Male,132633.96414959698,Japan,96,Bronze,20197.342322382687,8.989130139611738
14241,Alice,28,Female,29832.26562807757,Australia,78,Silver,57262.93070834145,8.211901495275677
14242,Bob,66,Non-Binary,62620.1900809019,Japan,84,Silver,26996.277002989034,2.051211204592246
14243,Charlie,31,Female,30138.276456593216,USA,46,Bronze,66057.80868434589,5.228848359049056
14244,Charlie,33,Non-Binary,,India,61,Silver,64303.105983227775,9.87672259696316
14245,Charlie,21,Non-Binary,28744.567814819362,Australia,82,Bronze,80996.23402779642,7.229862132273812
14246,David,24,Female,87519.36447754358,UK,23,Silver,367356.0792311214,5.3199981374618375
14247,Bob,65,Male,84870.63606324463,Japan,46,Gold,89486.71715048679,4.769985875027029
14248,Alice,22,Female,65740.44072252134,India,71,Gold,92801.39058699804,8.142341924557083
14249,Bob,19,Male,22827.597523510838,Japan,32,Silver,27771.364243767664,5.040684892956427
14250,Alice,39,Male,92444.52498227522,UK,42,Gold,81155.64972790921,1.4433160486210275
14251,Eve,34,Non-Binary,55459.483796189445,UK,12,Gold,37439.56596941556,5.4039923825033584
14252,Eve,42,Male,91362.0642292449,Germany,87,Silver,96411.18421307653,4.693375944351541
14253,Charlie,75,Male,44999.00932067189,UK,34,Gold,49893.09669959335,6.380678783056964
14254,Charlie,77,Non-Binary,108181.57245497959,Germany,65,Silver,14674.910692214458,7.5445414876485355
14255,Eve,56,Non-Binary,140596.30300976505,Japan,49,Bronze,,9.207179446206105
14256,Charlie,67,Female,35518.90294443403,Germany,3,Silver,95948.74067779299,7.82500287332775
14257,Charlie,18,Male,58942.54753644433,Japan,77,Bronze,38549.33494854023,9.589972805835083
14258,Bob,68,Male,34717.07395968835,UK,48,Silver,89626.68357348802,9.836214582307404
14259,Eve,35,Male,24845.286627765483,UK,62,Bronze,63036.10697320804,4.535168354075058
14260,Eve,60,Non-Binary,,UK,56,Silver,,1.7647214677468859
14261,David,78,Non-Binary,28987.13095528724,USA,24,Gold,34317.6360240474,1.829200771071728
14262,Bob,48,Male,107560.80915881539,Germany,21,Gold,16190.670148634421,4.369148830839439
14263,Charlie,53,Female,80036.93926454891,USA,7,Gold,33006.97596995576,3.625467513689847
14264,Bob,73,Female,,Germany,16,Bronze,7327.827085145752,5.759585470736837
14265,Bob,25,Male,39953.791091431776,UK,36,Bronze,69263.15938368853,1.4965681641839126
14266,Alice,68,Female,76484.7692532423,Japan,1,Bronze,,6.874270407948111
14267,Eve,32,Non-Binary,28857.598170964782,USA,28,Bronze,61609.46363410844,3.4360839207114346
14268,Bob,74,Non-Binary,21032.37901787561,USA,89,Bronze,70906.02601360525,6.556549808873434
14269,Alice,30,Female,66633.35840534106,USA,56,Gold,93480.49881344337,7.2298038983828725
14270,David,43,Male,81518.69532848235,India,85,Bronze,18980.237739057484,8.437445013901518
14271,Eve,65,Non-Binary,,UK,96,Silver,90152.88334472467,9.830254776034732
14272,Bob,50,Female,105076.74826798991,USA,75,Gold,68148.91705127693,2.568276492238788
14273,David,36,Female,64362.84443999775,UK,61,Bronze,19890.842745576123,3.6761915143038486
14274,Charlie,37,Female,65592.75342448468,Japan,27,Bronze,72448.4143358199,8.981937864964056
14275,Charlie,46,Non-Binary,95508.39072673378,USA,96,Silver,23958.233049795726,6.796147111801203
14276,Bob,75,Non-Binary,74997.08562252088,Australia,39,Silver,40995.6197759296,6.142539608594339
14277,Charlie,59,Non-Binary,110369.56049675812,Germany,49,Silver,29134.7313166301,9.013254295611363
14278,Bob,76,Male,38552.481287174596,Japan,2,Bronze,39983.52708953896,1.3424588129280326
14279,Bob,70,Non-Binary,72509.74770728602,Australia,97,Gold,,3.2093641135371183
14280,Alice,36,Female,77819.88405274099,India,99,Silver,44976.10554141066,9.331903432281004
14281,Eve,38,Female,144826.18872663437,USA,77,Gold,27645.332432991643,1.5993989617565658
14282,Bob,23,Non-Binary,42340.20776042271,UK,49,Silver,90052.56189635774,9.962387142026396
14283,David,22,Male,54456.337649085806,Germany,77,Gold,66596.91185361963,8.075452998221706
14284,Bob,73,Female,96599.15776540818,India,68,Bronze,62466.12553449702,8.41021641376783
14285,Eve,46,Female,78852.98185606924,India,43,Silver,44190.855407270654,9.409297035918614
14286,Bob,41,Female,86905.76395144699,India,93,Silver,34182.094450020886,6.897578338511728
14287,David,50,Male,79294.41077393983,UK,40,Bronze,92103.67208312085,9.936449526088829
14288,David,76,Non-Binary,64184.98452776268,India,92,Bronze,,4.893711732390672
14289,Bob,26,Male,71188.91991986352,Australia,37,Silver,45501.97931368264,5.695065880357994
14290,Alice,36,Female,110117.93171584343,UK,77,Silver,28863.153484135753,6.256823158375958
14291,Bob,53,Male,62643.113202771005,USA,10,Silver,,2.0377206257240483
14292,Charlie,67,Male,85509.05775973553,USA,34,Gold,32493.993457559856,3.9090369789665553
14293,David,38,Male,141938.0281456635,Germany,29,Gold,38233.59907188383,4.599783567886833
14294,Charlie,44,Non-Binary,97979.5256731594,Japan,24,Gold,89134.5224332189,6.550441858360271
14295,Bob,28,Male,132339.61774398538,India,97,Bronze,86318.99346353974,5.092235006039941
14296,Eve,32,Male,33264.416449574106,India,50,Gold,80323.7668644453,2.567180560326012
14297,Eve,56,Male,66744.8285975667,USA,5,Silver,3014.9098310684813,2.545454373664931
14298,Eve,19,Non-Binary,30387.16027465374,Japan,4,Bronze,46575.336021930016,6.14371604124079
14299,Charlie,49,Female,36999.4279042742,Australia,54,Bronze,42690.672114621826,2.905540444507893
14300,Charlie,67,Non-Binary,,Japan,31,Bronze,50992.787239491634,1.3635026372574126
14301,David,49,Female,23812.91402558673,Japan,12,Silver,44244.469007443375,2.8440527154601782
